model,class_name,cohort,error_type,pilot_id
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0056
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0058
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0059
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0060
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0062
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0065
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0066
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0067
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0068
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0069
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0070
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0071
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0072
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0074
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0075
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0076
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0077
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0078
florence2,circle,dev_eligible_excl_test,false_positive,p2b_0079
florence2,circle,locked_test_descriptive_only,false_positive,p2b_0013
florence2,circle,locked_test_descriptive_only,false_positive,p2b_0015
florence2,circle,locked_test_descriptive_only,false_positive,p2b_0048
florence2,circle,locked_test_descriptive_only,false_positive,p2b_0057
florence2,circle,locked_test_descriptive_only,false_positive,p2b_0061
florence2,circle,locked_test_descriptive_only,false_positive,p2b_0064
florence2,circle,locked_test_descriptive_only,false_positive,p2b_0073
florence2,vehicle,full_80,false_positive,p2b_0000
florence2,vehicle,full_80,false_positive,p2b_0001
florence2,vehicle,full_80,false_positive,p2b_0002
florence2,vehicle,full_80,false_positive,p2b_0003
florence2,vehicle,full_80,false_positive,p2b_0004
florence2,vehicle,full_80,false_positive,p2b_0005
florence2,vehicle,full_80,false_positive,p2b_0006
florence2,vehicle,full_80,false_positive,p2b_0007
florence2,vehicle,full_80,false_positive,p2b_0008
florence2,vehicle,full_80,false_positive,p2b_0009
florence2,vehicle,full_80,false_positive,p2b_0010
florence2,vehicle,full_80,false_positive,p2b_0011
florence2,vehicle,full_80,false_positive,p2b_0012
florence2,vehicle,full_80,false_positive,p2b_0013
florence2,vehicle,full_80,false_positive,p2b_0014
florence2,vehicle,full_80,false_positive,p2b_0015
florence2,vehicle,full_80,false_positive,p2b_0016
florence2,vehicle,full_80,false_positive,p2b_0017
florence2,vehicle,full_80,false_positive,p2b_0018
florence2,vehicle,full_80,false_positive,p2b_0019
florence2,vehicle,full_80,false_positive,p2b_0020
florence2,vehicle,full_80,false_positive,p2b_0021
florence2,vehicle,full_80,false_positive,p2b_0022
florence2,vehicle,full_80,false_positive,p2b_0023
florence2,vehicle,full_80,false_positive,p2b_0024
florence2,vehicle,full_80,false_positive,p2b_0025
florence2,vehicle,full_80,false_positive,p2b_0026
florence2,vehicle,full_80,false_positive,p2b_0027
florence2,vehicle,full_80,false_positive,p2b_0028
florence2,vehicle,full_80,false_positive,p2b_0029
florence2,vehicle,full_80,false_positive,p2b_0030
florence2,vehicle,full_80,false_positive,p2b_0031
florence2,vehicle,full_80,false_positive,p2b_0032
florence2,vehicle,full_80,false_positive,p2b_0033
florence2,vehicle,full_80,false_positive,p2b_0035
florence2,vehicle,full_80,false_positive,p2b_0036
florence2,vehicle,full_80,false_positive,p2b_0037
florence2,vehicle,full_80,false_positive,p2b_0038
florence2,vehicle,full_80,false_positive,p2b_0039
florence2,vehicle,full_80,false_positive,p2b_0040
florence2,vehicle,full_80,false_positive,p2b_0041
florence2,vehicle,full_80,false_positive,p2b_0042
florence2,vehicle,full_80,false_positive,p2b_0043
florence2,vehicle,full_80,false_positive,p2b_0044
florence2,vehicle,full_80,false_positive,p2b_0045
florence2,vehicle,full_80,false_positive,p2b_0046
florence2,vehicle,full_80,false_positive,p2b_0047
florence2,vehicle,full_80,false_positive,p2b_0048
florence2,vehicle,full_80,false_positive,p2b_0049
florence2,vehicle,full_80,false_positive,p2b_0050
florence2,vehicle,full_80,false_positive,p2b_0051
florence2,vehicle,full_80,false_positive,p2b_0052
florence2,vehicle,full_80,false_positive,p2b_0053
florence2,vehicle,full_80,false_positive,p2b_0054
florence2,vehicle,full_80,false_positive,p2b_0055
florence2,vehicle,full_80,false_positive,p2b_0056
florence2,vehicle,full_80,false_positive,p2b_0058
florence2,vehicle,full_80,false_positive,p2b_0059
florence2,vehicle,full_80,false_positive,p2b_0060
florence2,vehicle,full_80,false_positive,p2b_0061
florence2,vehicle,full_80,false_positive,p2b_0062
florence2,vehicle,full_80,false_positive,p2b_0063
florence2,vehicle,full_80,false_positive,p2b_0064
florence2,vehicle,full_80,false_positive,p2b_0065
florence2,vehicle,full_80,false_positive,p2b_0067
florence2,vehicle,full_80,false_positive,p2b_0068
florence2,vehicle,full_80,false_positive,p2b_0069
florence2,vehicle,full_80,false_positive,p2b_0070
florence2,vehicle,full_80,false_positive,p2b_0071
florence2,vehicle,full_80,false_positive,p2b_0072
florence2,vehicle,full_80,false_positive,p2b_0074
florence2,vehicle,full_80,false_positive,p2b_0075
florence2,vehicle,full_80,false_positive,p2b_0076
florence2,vehicle,full_80,false_positive,p2b_0077
florence2,vehicle,full_80,false_positive,p2b_0078
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0000
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0001
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0002
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0003
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0004
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0005
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0006
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0007
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0008
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0009
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0010
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0011
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0012
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0014
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0016
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0017
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0018
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0019
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0020
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0021
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0022
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0023
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0024
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0025
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0026
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0027
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0028
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0029
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0030
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0031
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0032
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0033
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0035
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0036
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0037
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0038
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0039
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0040
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0041
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0042
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0043
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0044
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0045
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0046
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0047
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0049
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0050
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0051
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0052
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0053
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0054
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0055
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0056
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0058
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0059
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0060
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0062
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0063
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0065
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0067
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0068
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0069
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0070
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0071
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0072
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0074
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0075
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0076
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0077
florence2,vehicle,dev_eligible_excl_test,false_positive,p2b_0078
florence2,vehicle,locked_test_descriptive_only,false_positive,p2b_0013
florence2,vehicle,locked_test_descriptive_only,false_positive,p2b_0015
florence2,vehicle,locked_test_descriptive_only,false_positive,p2b_0048
florence2,vehicle,locked_test_descriptive_only,false_positive,p2b_0061
florence2,vehicle,locked_test_descriptive_only,false_positive,p2b_0064
yolo_world,person,full_80,false_positive,p2b_0005
yolo_world,person,full_80,false_positive,p2b_0010
yolo_world,person,full_80,false_negative,p2b_0000
yolo_world,person,full_80,false_negative,p2b_0003
yolo_world,person,full_80,false_negative,p2b_0004
yolo_world,person,full_80,false_negative,p2b_0006
yolo_world,person,full_80,false_negative,p2b_0008
yolo_world,person,full_80,false_negative,p2b_0009
yolo_world,person,full_80,false_negative,p2b_0011
yolo_world,person,full_80,false_negative,p2b_0015
yolo_world,person,full_80,false_negative,p2b_0016
yolo_world,person,full_80,false_negative,p2b_0018
yolo_world,person,full_80,false_negative,p2b_0019
yolo_world,person,full_80,false_negative,p2b_0020
yolo_world,person,full_80,false_negative,p2b_0021
yolo_world,person,full_80,false_negative,p2b_0023
yolo_world,person,full_80,false_negative,p2b_0024
yolo_world,person,full_80,false_negative,p2b_0025
yolo_world,person,full_80,false_negative,p2b_0027
yolo_world,person,full_80,false_negative,p2b_0028
yolo_world,person,full_80,false_negative,p2b_0029
yolo_world,person,full_80,false_negative,p2b_0033
yolo_world,person,full_80,false_negative,p2b_0034
yolo_world,person,full_80,false_negative,p2b_0037
yolo_world,person,full_80,false_negative,p2b_0040
yolo_world,person,full_80,false_negative,p2b_0041
yolo_world,person,full_80,false_negative,p2b_0044
yolo_world,person,full_80,false_negative,p2b_0048
yolo_world,person,full_80,false_negative,p2b_0049
yolo_world,person,full_80,false_negative,p2b_0050
yolo_world,person,full_80,false_negative,p2b_0051
yolo_world,person,full_80,false_negative,p2b_0052
yolo_world,person,full_80,false_negative,p2b_0055
yolo_world,person,full_80,false_negative,p2b_0056
yolo_world,person,full_80,false_negative,p2b_0057
yolo_world,person,full_80,false_negative,p2b_0058
yolo_world,person,full_80,false_negative,p2b_0061
yolo_world,person,full_80,false_negative,p2b_0064
yolo_world,person,full_80,false_negative,p2b_0065
yolo_world,person,full_80,false_negative,p2b_0067
yolo_world,person,full_80,false_negative,p2b_0069
yolo_world,person,full_80,false_negative,p2b_0070
yolo_world,person,full_80,false_negative,p2b_0072
yolo_world,person,full_80,false_negative,p2b_0074
yolo_world,person,full_80,false_negative,p2b_0077
yolo_world,person,full_80,false_negative,p2b_0078
yolo_world,person,full_80,false_negative,p2b_0079
yolo_world,person,dev_eligible_excl_test,false_positive,p2b_0005
yolo_world,person,dev_eligible_excl_test,false_positive,p2b_0010
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0000
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0003
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0004
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0006
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0008
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0009
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0011
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0016
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0018
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0019
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0020
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0021
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0023
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0024
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0025
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0027
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0028
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0029
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0033
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0034
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0037
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0040
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0041
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0044
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0049
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0050
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0051
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0052
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0055
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0056
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0058
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0065
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0067
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0069
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0070
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0072
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0074
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0077
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0078
yolo_world,person,dev_eligible_excl_test,false_negative,p2b_0079
yolo_world,person,locked_test_descriptive_only,false_negative,p2b_0015
yolo_world,person,locked_test_descriptive_only,false_negative,p2b_0048
yolo_world,person,locked_test_descriptive_only,false_negative,p2b_0057
yolo_world,person,locked_test_descriptive_only,false_negative,p2b_0061
yolo_world,person,locked_test_descriptive_only,false_negative,p2b_0064
yolo_world,face,full_80,false_negative,p2b_0000
yolo_world,face,full_80,false_negative,p2b_0004
yolo_world,face,full_80,false_negative,p2b_0005
yolo_world,face,full_80,false_negative,p2b_0006
yolo_world,face,full_80,false_negative,p2b_0008
yolo_world,face,full_80,false_negative,p2b_0009
yolo_world,face,full_80,false_negative,p2b_0010
yolo_world,face,full_80,false_negative,p2b_0011
yolo_world,face,full_80,false_negative,p2b_0012
yolo_world,face,full_80,false_negative,p2b_0013
yolo_world,face,full_80,false_negative,p2b_0015
yolo_world,face,full_80,false_negative,p2b_0016
yolo_world,face,full_80,false_negative,p2b_0017
yolo_world,face,full_80,false_negative,p2b_0018
yolo_world,face,full_80,false_negative,p2b_0019
yolo_world,face,full_80,false_negative,p2b_0020
yolo_world,face,full_80,false_negative,p2b_0021
yolo_world,face,full_80,false_negative,p2b_0023
yolo_world,face,full_80,false_negative,p2b_0024
yolo_world,face,full_80,false_negative,p2b_0025
yolo_world,face,full_80,false_negative,p2b_0026
yolo_world,face,full_80,false_negative,p2b_0027
yolo_world,face,full_80,false_negative,p2b_0028
yolo_world,face,full_80,false_negative,p2b_0029
yolo_world,face,full_80,false_negative,p2b_0031
yolo_world,face,full_80,false_negative,p2b_0032
yolo_world,face,full_80,false_negative,p2b_0033
yolo_world,face,full_80,false_negative,p2b_0034
yolo_world,face,full_80,false_negative,p2b_0035
yolo_world,face,full_80,false_negative,p2b_0036
yolo_world,face,full_80,false_negative,p2b_0037
yolo_world,face,full_80,false_negative,p2b_0038
yolo_world,face,full_80,false_negative,p2b_0040
yolo_world,face,full_80,false_negative,p2b_0041
yolo_world,face,full_80,false_negative,p2b_0043
yolo_world,face,full_80,false_negative,p2b_0044
yolo_world,face,full_80,false_negative,p2b_0046
yolo_world,face,full_80,false_negative,p2b_0047
yolo_world,face,full_80,false_negative,p2b_0048
yolo_world,face,full_80,false_negative,p2b_0049
yolo_world,face,full_80,false_negative,p2b_0050
yolo_world,face,full_80,false_negative,p2b_0051
yolo_world,face,full_80,false_negative,p2b_0052
yolo_world,face,full_80,false_negative,p2b_0054
yolo_world,face,full_80,false_negative,p2b_0055
yolo_world,face,full_80,false_negative,p2b_0056
yolo_world,face,full_80,false_negative,p2b_0057
yolo_world,face,full_80,false_negative,p2b_0058
yolo_world,face,full_80,false_negative,p2b_0059
yolo_world,face,full_80,false_negative,p2b_0060
yolo_world,face,full_80,false_negative,p2b_0061
yolo_world,face,full_80,false_negative,p2b_0062
yolo_world,face,full_80,false_negative,p2b_0063
yolo_world,face,full_80,false_negative,p2b_0064
yolo_world,face,full_80,false_negative,p2b_0065
yolo_world,face,full_80,false_negative,p2b_0066
yolo_world,face,full_80,false_negative,p2b_0067
yolo_world,face,full_80,false_negative,p2b_0068
yolo_world,face,full_80,false_negative,p2b_0071
yolo_world,face,full_80,false_negative,p2b_0072
yolo_world,face,full_80,false_negative,p2b_0073
yolo_world,face,full_80,false_negative,p2b_0074
yolo_world,face,full_80,false_negative,p2b_0075
yolo_world,face,full_80,false_negative,p2b_0076
yolo_world,face,full_80,false_negative,p2b_0077
yolo_world,face,full_80,false_negative,p2b_0078
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0000
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0004
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0005
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0006
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0008
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0009
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0010
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0011
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0012
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0016
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0017
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0018
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0019
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0020
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0021
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0023
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0024
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0025
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0026
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0027
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0028
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0029
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0031
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0032
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0033
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0034
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0035
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0036
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0037
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0038
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0040
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0041
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0043
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0044
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0046
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0047
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0049
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0050
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0051
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0052
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0054
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0055
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0056
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0058
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0059
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0060
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0062
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0063
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0065
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0066
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0067
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0068
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0071
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0072
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0074
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0075
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0076
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0077
yolo_world,face,dev_eligible_excl_test,false_negative,p2b_0078
yolo_world,face,locked_test_descriptive_only,false_negative,p2b_0013
yolo_world,face,locked_test_descriptive_only,false_negative,p2b_0015
yolo_world,face,locked_test_descriptive_only,false_negative,p2b_0048
yolo_world,face,locked_test_descriptive_only,false_negative,p2b_0057
yolo_world,face,locked_test_descriptive_only,false_negative,p2b_0061
yolo_world,face,locked_test_descriptive_only,false_negative,p2b_0064
yolo_world,face,locked_test_descriptive_only,false_negative,p2b_0073
yolo_world,hand,full_80,false_negative,p2b_0000
yolo_world,hand,full_80,false_negative,p2b_0004
yolo_world,hand,full_80,false_negative,p2b_0007
yolo_world,hand,full_80,false_negative,p2b_0008
yolo_world,hand,full_80,false_negative,p2b_0009
yolo_world,hand,full_80,false_negative,p2b_0011
yolo_world,hand,full_80,false_negative,p2b_0012
yolo_world,hand,full_80,false_negative,p2b_0013
yolo_world,hand,full_80,false_negative,p2b_0015
yolo_world,hand,full_80,false_negative,p2b_0016
yolo_world,hand,full_80,false_negative,p2b_0019
yolo_world,hand,full_80,false_negative,p2b_0021
yolo_world,hand,full_80,false_negative,p2b_0023
yolo_world,hand,full_80,false_negative,p2b_0024
yolo_world,hand,full_80,false_negative,p2b_0025
yolo_world,hand,full_80,false_negative,p2b_0033
yolo_world,hand,full_80,false_negative,p2b_0034
yolo_world,hand,full_80,false_negative,p2b_0036
yolo_world,hand,full_80,false_negative,p2b_0038
yolo_world,hand,full_80,false_negative,p2b_0039
yolo_world,hand,full_80,false_negative,p2b_0040
yolo_world,hand,full_80,false_negative,p2b_0041
yolo_world,hand,full_80,false_negative,p2b_0043
yolo_world,hand,full_80,false_negative,p2b_0044
yolo_world,hand,full_80,false_negative,p2b_0046
yolo_world,hand,full_80,false_negative,p2b_0048
yolo_world,hand,full_80,false_negative,p2b_0049
yolo_world,hand,full_80,false_negative,p2b_0051
yolo_world,hand,full_80,false_negative,p2b_0054
yolo_world,hand,full_80,false_negative,p2b_0058
yolo_world,hand,full_80,false_negative,p2b_0059
yolo_world,hand,full_80,false_negative,p2b_0061
yolo_world,hand,full_80,false_negative,p2b_0062
yolo_world,hand,full_80,false_negative,p2b_0063
yolo_world,hand,full_80,false_negative,p2b_0065
yolo_world,hand,full_80,false_negative,p2b_0068
yolo_world,hand,full_80,false_negative,p2b_0069
yolo_world,hand,full_80,false_negative,p2b_0073
yolo_world,hand,full_80,false_negative,p2b_0074
yolo_world,hand,full_80,false_negative,p2b_0078
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0000
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0004
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0007
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0008
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0009
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0011
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0012
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0016
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0019
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0021
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0023
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0024
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0025
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0033
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0034
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0036
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0038
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0039
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0040
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0041
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0043
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0044
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0046
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0049
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0051
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0054
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0058
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0059
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0062
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0063
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0065
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0068
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0069
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0074
yolo_world,hand,dev_eligible_excl_test,false_negative,p2b_0078
yolo_world,hand,locked_test_descriptive_only,false_negative,p2b_0013
yolo_world,hand,locked_test_descriptive_only,false_negative,p2b_0015
yolo_world,hand,locked_test_descriptive_only,false_negative,p2b_0048
yolo_world,hand,locked_test_descriptive_only,false_negative,p2b_0061
yolo_world,hand,locked_test_descriptive_only,false_negative,p2b_0073
yolo_world,animal,full_80,false_negative,p2b_0005
yolo_world,animal,full_80,false_negative,p2b_0007
yolo_world,animal,full_80,false_negative,p2b_0013
yolo_world,animal,full_80,false_negative,p2b_0014
yolo_world,animal,full_80,false_negative,p2b_0017
yolo_world,animal,full_80,false_negative,p2b_0021
yolo_world,animal,full_80,false_negative,p2b_0033
